Date,CPU Utilization,CPU Power
2023-05-13 13:37:57,0.00000,0.00000
2023-05-13 13:37:58,0.00000,0.00000
2023-05-13 13:37:59,0.00000,0.00000
2023-05-13 13:38:00,0.00000,0.00000
2023-05-13 13:38:01,0.00000,0.00000
2023-05-13 13:38:02,0.00000,0.00000
2023-05-13 13:38:03,0.00000,0.00000
2023-05-13 13:38:04,0.00000,0.00000
2023-05-13 13:38:05,0.00000,0.00000
2023-05-13 13:38:06,0.00000,0.00000
2023-05-13 13:38:07,0.00000,0.00000
2023-05-13 13:38:08,0.00000,0.00000
2023-05-13 13:38:09,0.00000,0.00000
2023-05-13 13:38:10,0.00000,0.00000
2023-05-13 13:38:11,0.00000,0.00000
2023-05-13 13:38:12,0.00000,0.00000
2023-05-13 13:38:13,0.00000,0.00000
2023-05-13 13:38:14,0.00000,0.00000
2023-05-13 13:38:15,0.00000,0.00000
2023-05-13 13:38:16,0.00000,0.00000
2023-05-13 13:38:17,0.00000,0.00000
2023-05-13 13:38:18,0.00000,0.00000
2023-05-13 13:38:19,0.00000,0.00000
2023-05-13 13:38:20,0.00000,0.00000
2023-05-13 13:38:21,0.00000,0.00000
2023-05-13 13:38:22,0.00000,0.00000
2023-05-13 13:38:23,0.00000,0.00000
2023-05-13 13:38:24,0.00000,0.00000
2023-05-13 13:38:25,0.00000,0.00000
2023-05-13 13:38:26,0.00000,0.00000
2023-05-13 13:38:27,0.00000,0.00000
2023-05-13 13:38:28,0.00000,0.00000
2023-05-13 13:38:29,0.00000,0.00000
2023-05-13 13:38:30,0.00000,0.00000
2023-05-13 13:38:31,0.00000,0.00000
2023-05-13 13:38:32,0.00000,0.00000
2023-05-13 13:38:33,0.00000,0.00000
2023-05-13 13:38:34,0.00000,0.00000
2023-05-13 13:38:35,0.00000,0.00000
2023-05-13 13:38:36,0.00000,0.00000
2023-05-13 13:38:37,0.00000,0.00000
2023-05-13 13:38:38,0.00000,0.00000
2023-05-13 13:38:39,0.00000,0.00000
2023-05-13 13:38:40,0.00000,0.00000
2023-05-13 13:38:41,0.00000,0.00000
2023-05-13 13:38:42,0.00000,0.00000
2023-05-13 13:38:43,0.00000,0.00000
2023-05-13 13:38:44,0.00000,0.00000
2023-05-13 13:38:45,0.00000,0.00000
2023-05-13 13:38:46,0.00000,0.00000
2023-05-13 13:38:47,0.00000,0.00000
2023-05-13 13:38:48,0.00000,0.00000
2023-05-13 13:38:49,0.00000,0.00000
2023-05-13 13:38:50,0.00000,0.00000
2023-05-13 13:38:51,0.00000,0.00000
2023-05-13 13:38:52,0.00000,0.00000
2023-05-13 13:38:53,0.00000,0.00000
2023-05-13 13:38:54,0.00000,0.00000
2023-05-13 13:38:55,0.00000,0.00000
2023-05-13 13:38:56,0.00000,0.00000
2023-05-13 13:38:57,0.00000,0.00000
2023-05-13 13:38:58,0.00000,0.00000
2023-05-13 13:38:59,0.00000,0.00000
2023-05-13 13:39:00,0.00000,0.00000
2023-05-13 13:39:01,0.00000,0.00000
2023-05-13 13:39:02,0.00000,0.00000
2023-05-13 13:39:03,0.00000,0.00000
2023-05-13 13:39:04,0.00000,0.00000
2023-05-13 13:39:05,0.00000,0.00000
2023-05-13 13:39:06,0.00000,0.00000
2023-05-13 13:39:07,0.00000,0.00000
2023-05-13 13:39:08,0.00000,0.00000
2023-05-13 13:39:09,0.00000,0.00000
2023-05-13 13:39:10,0.00000,0.00000
2023-05-13 13:39:11,0.00000,0.00000
2023-05-13 13:39:12,0.00000,0.00000
2023-05-13 13:39:13,0.00000,0.00000
2023-05-13 13:39:14,0.00000,0.00000
2023-05-13 13:39:15,0.00000,0.00000
2023-05-13 13:39:16,0.00000,0.00000
2023-05-13 13:39:17,0.00000,0.00000
2023-05-13 13:39:18,0.00000,0.00000
2023-05-13 13:39:19,0.00000,0.00000
2023-05-13 13:39:20,0.00000,0.00000
2023-05-13 13:39:21,0.00000,0.00000
2023-05-13 13:39:22,0.00000,0.00000
2023-05-13 13:39:23,0.00000,0.00000
2023-05-13 13:39:24,0.00000,0.00000
2023-05-13 13:39:25,0.00000,0.00000
2023-05-13 13:39:26,0.00000,0.00000
2023-05-13 13:39:27,0.00000,0.00000
2023-05-13 13:39:28,0.00000,0.00000
2023-05-13 13:39:29,0.00000,0.00000
2023-05-13 13:39:30,0.00000,0.00000
2023-05-13 13:39:31,0.00000,0.00000
2023-05-13 13:39:32,0.00000,0.00000
2023-05-13 13:39:33,0.00000,0.00000
2023-05-13 13:39:34,0.00000,0.00000
2023-05-13 13:39:35,0.00000,0.00000
2023-05-13 13:39:36,0.00000,0.00000
2023-05-13 13:39:37,0.00000,0.00000
2023-05-13 13:39:38,0.00000,0.00000
2023-05-13 13:39:39,0.00000,0.00000
2023-05-13 13:39:40,0.00000,0.00000
2023-05-13 13:39:41,0.00000,0.00000
2023-05-13 13:39:42,0.00000,0.00000
2023-05-13 13:39:43,0.00000,0.00000
2023-05-13 13:39:44,0.00000,0.00000
2023-05-13 13:39:45,0.00000,0.00000
2023-05-13 13:39:46,0.00000,0.00000
2023-05-13 13:39:47,0.00000,0.00000
2023-05-13 13:39:48,0.00000,0.00000
2023-05-13 13:39:49,0.00000,0.00000
2023-05-13 13:39:50,0.00000,0.00000
2023-05-13 13:39:51,0.00000,0.00000
2023-05-13 13:39:52,0.00000,0.00000
2023-05-13 13:39:53,0.00000,0.00000
2023-05-13 13:39:54,0.00000,0.00000
2023-05-13 13:39:55,0.00000,0.00000
2023-05-13 13:39:56,0.00000,0.00000
2023-05-13 13:39:57,0.00000,0.00000
2023-05-13 13:39:58,0.00000,0.00000
2023-05-13 13:39:59,0.00000,0.00000
2023-05-13 13:40:00,0.00000,0.00000
2023-05-13 13:40:01,0.00000,0.00000
2023-05-13 13:40:02,0.00000,0.00000
2023-05-13 13:40:03,0.00000,0.00000
2023-05-13 13:40:04,0.00000,0.00000
2023-05-13 13:40:05,0.00000,0.00000
2023-05-13 13:40:06,0.00000,0.00000
2023-05-13 13:40:07,0.00000,0.00000
2023-05-13 13:40:08,0.00000,0.00000
2023-05-13 13:40:09,0.00000,0.00000
2023-05-13 13:40:10,0.00000,0.00000
2023-05-13 13:40:11,0.00000,0.00000
2023-05-13 13:40:12,0.00000,0.00000
2023-05-13 13:40:13,0.00000,0.00000
